ticket,side,lots,recorded_open,recorded_close,recorded_price,recorded_pnl,candidate_feed,timezone_offset,price_role,contract_multiplier,feed_open_price,feed_close_price,implied_other_price,entry_error,exit_error,reconstructed_pnl,pnl_residual,timing_error,matched,match_reason
37386001,Buy,0.01,2025-11-03T18:38:37,2025-11-03T18:49:46,3998.58,9.65,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4003.079,4008.325,4008.23,4.499,0.095,5.25,4.4,0s_exact_bar,True,EXACT_BAR_MATCH
37296835,Buy,0.01,2025-10-30T09:44:53,2025-10-30T09:56:44,3965.57,4.42,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3962.175,3957.905,3969.99,3.395,12.085,-4.27,8.69,<60s_adjacent_bar,False,RESIDUAL_DISCORDANCE
37217619,Sell,0.01,2025-10-28T12:52:18,2025-10-28T12:55:35,3907,5.94,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3924.129,3925.748,3901.06,17.129,24.688,-1.62,7.56,>60s_drift,False,RESIDUAL_DISCORDANCE
37162697,Buy,0.01,2025-10-27T08:13:05,2025-10-27T08:22:54,4073.84,4.38,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4079.608,4079.058,4078.22,5.768,0.838,-0.55,4.93,>60s_drift,False,RESIDUAL_DISCORDANCE
37145681,Sell,0.01,2025-10-24T19:34:45,2025-10-24T19:39:41,4133.72,4.13,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4132.985,4127.335,4129.59,0.735,2.255,5.65,-1.52,0s_exact_bar,True,EXACT_BAR_MATCH
37082195,Buy,0.02,2025-10-23T08:30:44,2025-10-23T08:32:34,4092.12,9.36,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4090.105,4097.105,4096.8,2.015,0.305,14.0,-4.64,0s_exact_bar,True,EXACT_BAR_MATCH
37045628,Sell,0.02,2025-10-22T10:02:29,2025-10-22T10:03:56,4152.22,6.5,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4151.848,4148.325,4148.97,0.372,0.645,7.05,-0.55,0s_exact_bar,True,EXACT_BAR_MATCH
37005647,Sell,0.01,2025-10-21T13:56:35,2025-10-21T14:00:23,4258.12,3.73,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4256.598,4255.425,4254.39,1.522,1.035,1.17,2.56,0s_exact_bar,True,EXACT_BAR_MATCH
36998918,Buy,0.01,2025-10-21T10:42:21,2025-10-21T10:50:26,4301.15,4.74,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4299.619,4306.398,4305.89,1.531,0.508,6.78,-2.04,0s_exact_bar,True,EXACT_BAR_MATCH
36997575,Buy,0.01,2025-10-21T10:23:43,2025-10-21T10:27:18,4329.16,-1.96,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4329.955,4325.465,4327.2,0.795,1.735,-4.49,2.53,0s_exact_bar,True,EXACT_BAR_MATCH
36954767,Sell,0.01,2025-10-20T11:47:26,2025-10-20T11:50:17,4258.23,3.94,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4256.905,4252.795,4254.29,1.325,1.495,4.11,-0.17,0s_exact_bar,True,EXACT_BAR_MATCH
36902372,Sell,0.01,2025-10-17T15:37:18,2025-10-17T15:38:45,4310.55,2.84,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4309.835,4308.105,4307.71,0.715,0.395,1.73,1.11,0s_exact_bar,True,EXACT_BAR_MATCH
36893509,Buy,0.01,2025-10-17T13:15:10,2025-10-17T13:25:57,4338.39,1.94,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4339.625,4340.335,4340.33,1.235,0.005,0.71,1.23,0s_exact_bar,True,EXACT_BAR_MATCH
36829995,Buy,0.02,2025-10-16T13:29:09,2025-10-16T13:45:40,4238.15,3.94,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4237.798,4240.465,4240.12,0.352,0.345,5.33,-1.39,0s_exact_bar,True,EXACT_BAR_MATCH
36829878,Buy,0.01,2025-10-16T13:23:12,2025-10-16T13:26:10,4239.37,-2.92,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4237.528,4238.955,4236.45,1.842,2.505,1.43,-4.35,0s_exact_bar,True,EXACT_BAR_MATCH
36829765,Sell,0.01,2025-10-16T13:15:47,2025-10-16T13:19:10,4240.78,0.45,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4241.705,4239.695,4240.33,0.925,0.635,2.01,-1.56,0s_exact_bar,True,EXACT_BAR_MATCH
36768836,Buy,0.02,2025-10-15T09:35:08,2025-10-15T09:43:05,4189.58,7.8,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4189.325,4193.725,4193.48,0.255,0.245,8.8,-1.0,0s_exact_bar,True,EXACT_BAR_MATCH
36726171,Sell,0.02,2025-10-14T10:52:46,2025-10-14T10:57:04,4126.17,5,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4125.848,4123.945,4123.67,0.322,0.275,3.81,1.19,0s_exact_bar,True,EXACT_BAR_MATCH
36725889,Sell,0.02,2025-10-14T10:42:54,2025-10-14T10:45:12,4122.81,4.94,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4122.848,4121.148,4120.34,0.038,0.808,3.4,1.54,0s_exact_bar,True,EXACT_BAR_MATCH
36682106,Sell,0.01,2025-10-13T15:38:45,2025-10-13T15:44:45,4078.64,0.71,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4078.685,4078.505,4077.93,0.045,0.575,0.18,0.53,0s_exact_bar,True,EXACT_BAR_MATCH
36640713,Buy,0.02,2025-10-10T19:29:10,2025-10-10T19:33:56,3989.25,4.56,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3987.915,3991.278,3991.53,1.335,0.252,6.73,-2.17,0s_exact_bar,True,EXACT_BAR_MATCH
36562770,Buy,0.01,2025-10-09T14:42:13,2025-10-09T14:47:42,4042.07,2.88,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4042.545,4045.245,4044.95,0.475,0.295,2.7,0.18,0s_exact_bar,True,EXACT_BAR_MATCH
36562289,Buy,0.01,2025-10-09T14:19:30,2025-10-09T14:33:44,4035.78,4.04,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4035.725,4039.855,4039.82,0.055,0.035,4.13,-0.09,0s_exact_bar,True,EXACT_BAR_MATCH
36561296,Sell,0.02,2025-10-09T14:04:35,2025-10-09T14:13:00,4039.78,2.84,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4040.345,4038.508,4038.36,0.565,0.148,3.67,-0.83,0s_exact_bar,True,EXACT_BAR_MATCH
36508993,Buy,0.02,2025-10-08T12:42:32,2025-10-08T12:46:10,4039.03,5.04,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4039.625,4044.655,4041.55,0.595,3.105,10.06,-5.02,0s_exact_bar,True,EXACT_BAR_MATCH
36508676,Buy,0.01,2025-10-08T12:36:16,2025-10-08T12:39:56,4035.65,2.27,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4036.575,4038.275,4037.92,0.925,0.355,1.7,0.57,0s_exact_bar,True,EXACT_BAR_MATCH
36508294,Sell,0.02,2025-10-08T12:19:47,2025-10-08T12:32:57,4036.35,4.98,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,4036.345,4033.255,4033.86,0.005,0.605,6.18,-1.2,0s_exact_bar,True,EXACT_BAR_MATCH
36451248,Buy,0.01,2025-10-07T09:17:36,2025-10-07T09:22:00,3963.3,1.43,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3962.665,3964.275,3964.73,0.635,0.455,1.61,-0.18,0s_exact_bar,True,EXACT_BAR_MATCH
36450588,Sell,0.01,2025-10-07T08:53:49,2025-10-07T09:05:30,3964.19,3.62,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3965.025,3961.395,3960.57,0.835,0.825,3.63,-0.01,0s_exact_bar,True,EXACT_BAR_MATCH
36450406,Sell,0.01,2025-10-07T08:47:44,2025-10-07T08:53:06,3962.08,-1.71,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3961.775,3965.375,3963.79,0.305,1.585,-3.6,1.89,0s_exact_bar,True,EXACT_BAR_MATCH
36416362,Sell,0.01,2025-10-06T14:10:55,2025-10-06T14:16:33,3938.03,3.02,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3936.825,3934.395,3935.01,1.205,0.615,2.43,0.59,0s_exact_bar,True,EXACT_BAR_MATCH
36414174,Sell,0.01,2025-10-06T12:14:39,2025-10-06T12:40:39,3943.07,2.46,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3942.545,3939.995,3940.61,0.525,0.615,2.55,-0.09,0s_exact_bar,True,EXACT_BAR_MATCH
36383087,Buy,0.01,2025-10-03T18:18:08,2025-10-03T18:22:57,3878.35,7.8,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3880.265,3883.695,3886.15,1.915,2.455,3.43,4.37,0s_exact_bar,True,ACCEPTABLE_PRICE_TOLERANCE
36368405,Buy,0.01,2025-10-03T10:17:25,2025-10-03T10:23:08,3860.35,1.2,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3860.625,3861.915,3861.55,0.275,0.365,1.29,-0.09,0s_exact_bar,True,EXACT_BAR_MATCH
36337657,Sell,0.01,2025-10-02T16:13:13,2025-10-02T16:16:03,3890.78,1.81,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3891.635,3889.585,3888.97,0.855,0.615,2.05,-0.24,0s_exact_bar,True,EXACT_BAR_MATCH
36335183,Buy,0.01,2025-10-02T15:23:08,2025-10-02T15:31:38,3882.36,1.32,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3883.255,3882.248,3883.68,0.895,1.432,-1.01,2.33,0s_exact_bar,True,EXACT_BAR_MATCH
36335196,Buy,0.01,2025-10-02T15:23:37,2025-10-02T15:31:34,3882.34,1.22,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3883.255,3882.248,3883.56,0.915,1.312,-1.01,2.23,0s_exact_bar,True,EXACT_BAR_MATCH
36334931,Buy,0.01,2025-10-02T15:17:55,2025-10-02T15:20:28,3881.12,1.43,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3881.605,3882.885,3882.55,0.485,0.335,1.28,0.15,0s_exact_bar,True,EXACT_BAR_MATCH
36322976,Buy,0.01,2025-10-02T08:13:35,2025-10-02T09:05:06,3868.72,1.21,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3868.465,3870.948,3869.93,0.255,1.018,2.48,-1.27,0s_exact_bar,True,EXACT_BAR_MATCH
36283671,Sell,0.01,2025-10-01T11:28:02,2025-10-01T11:34:32,3893.34,6.25,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3891.645,3888.795,3887.09,1.695,1.705,2.85,3.4,0s_exact_bar,True,WINDOW_TOLERANCE_MATCH
36274877,Buy,0.01,2025-10-01T09:25:14,2025-10-01T09:29:01,3858.64,2.01,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3860.125,3861.615,3860.65,1.485,0.965,1.49,0.52,0s_exact_bar,True,EXACT_BAR_MATCH
36228676,Sell,0.01,2025-09-30T11:25:56,2025-09-30T11:30:17,3830.54,12.91,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3829.855,3819.098,3817.63,0.685,1.468,10.76,2.15,0s_exact_bar,True,WINDOW_TOLERANCE_MATCH
36227388,Sell,0.03,2025-09-30T11:20:57,2025-09-30T11:23:20,3833.24,6.79,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3831.398,3827.035,3830.977,1.842,3.942,13.09,-6.3,0s_exact_bar,False,RESIDUAL_DISCORDANCE
36227385,Sell,0.01,2025-09-30T11:20:52,2025-09-30T11:22:05,3833.38,6.03,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3831.398,3824.325,3827.35,1.982,3.025,7.07,-1.04,0s_exact_bar,True,EXACT_BAR_MATCH
36168589,Buy,0.01,2025-09-29T08:46:42,2025-09-29T08:52:58,3805.93,3.9,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3804.855,3808.605,3809.83,1.075,1.225,3.75,0.15,0s_exact_bar,True,WINDOW_TOLERANCE_MATCH
36168590,Buy,0.01,2025-09-29T08:46:47,2025-09-29T08:52:55,3805.93,3.52,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3804.855,3808.605,3809.45,1.075,0.845,3.75,-0.23,0s_exact_bar,True,WINDOW_TOLERANCE_MATCH
36148327,Buy,0.01,2025-09-26T18:47:57,2025-09-26T18:54:27,3779.39,0.82,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3778.985,3779.795,3780.21,0.405,0.415,0.81,0.01,0s_exact_bar,True,EXACT_BAR_MATCH
36095791,Sell,0.01,2025-09-25T19:43:46,2025-09-25T19:45:31,3736.72,2.52,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3736.295,3733.675,3734.2,0.425,0.525,2.62,-0.1,0s_exact_bar,True,EXACT_BAR_MATCH
36094988,Buy,0.01,2025-09-25T19:32:56,2025-09-25T19:42:55,3736.13,0.97,RoboForex_ProFix_XAUUSD_M1,DST_EET_EEST,H_ENTRY,100.0,3736.695,3737.075,3737.1,0.565,0.025,0.38,0.59,0s_exact_bar,True,EXACT_BAR_MATCH
